step,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,log,thetam,algo_perc,dataset,bs,rob,project,layers,input_dim,same_random_classifier,rm_pixel,binarize_dataset,save_results,epochs,seed,train_dim,n_runs,device,algo_layer,thermometer_bits,freeze_last,k,grouping_factor,epoch_interval_switch,prob_reinforcement,prob_update,val_dim,rescale,freeze_first
15.0,86.7908,0.0702919625561828,86.07300000000001,0.2263205691049752,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
16.0,86.88040000000001,0.0477225313662196,86.147,0.2627565413077275,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
17.0,87.02259999999998,0.0712126393275832,86.208,0.2710276738637585,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
18.0,87.1326,0.0576475498178353,86.24699999999999,0.2851333021588321,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
19.0,87.2194,0.0462432697805883,86.37199999999999,0.3193054963510643,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
20.0,87.32079999999999,0.0627834373063477,86.329,0.3169684526889074,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
21.0,87.39779999999999,0.0706056654950571,86.34200000000001,0.3298423866030558,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
22.0,87.4808,0.062136623661091,86.48500000000001,0.2700833204772182,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
23.0,87.561,0.0753299409265646,86.47999999999999,0.299365996733096,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
24.0,87.6416,0.0435687961734115,86.53,0.3342454188167723,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
25.0,87.7192,0.0628343854907522,86.548,0.3116023106461185,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
26.0,87.77579999999999,0.07012816837762,86.583,0.3210622992504727,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
27.0,87.8018,0.0401043638523309,86.64500000000001,0.3150000000000001,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
28.0,87.87660000000001,0.0558429941890658,86.67899999999999,0.3150063491423634,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
29.0,87.9484,0.0427158050374814,86.738,0.3083439637807094,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
30.0,87.9976,0.0460417202111322,86.65400000000001,0.3452593228285066,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
31.0,88.02680000000001,0.060973436839333,86.702,0.3531515255524174,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
32.0,88.07860000000001,0.0447128616843078,86.768,0.2900275848949529,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
33.0,88.1188,0.0691907508269693,86.753,0.3243162037271642,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
34.0,88.205,0.0621369455316232,86.811,0.3286472272817775,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
35.0,88.247,0.0395802981292482,86.828,0.3690745182209148,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
36.0,88.2898,0.0704582145672167,86.85400000000001,0.2881041478354649,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
37.0,88.3272,0.04085290687332,86.891,0.2890138404990315,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
38.0,88.36099999999999,0.0658012157942402,86.854,0.3074800806556436,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
39.0,88.41220000000001,0.0699968570723001,86.941,0.3284037149607161,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
40.0,88.4462,0.0458645832860172,86.87100000000001,0.2731830887884507,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
41.0,88.47479999999999,0.0759431366220802,86.905,0.2710442768257613,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
42.0,88.5112,0.0614699926793561,86.93700000000001,0.3439781969834731,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
43.0,88.5424,0.0593349812505234,86.897,0.2503617382908163,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
44.0,88.5638,0.0486411348551805,86.92499999999998,0.2813982942378998,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
45.0,88.6078,0.066051192267815,86.89899999999999,0.3076182699385721,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
46.0,88.641,0.0597745765355158,86.96,0.26717035763722,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
47.0,88.6658,0.054819339653081,86.979,0.2949050694715156,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
48.0,88.6892,0.0546713819104675,86.953,0.334844740140862,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
49.0,88.7192,0.0599879987997574,86.994,0.3049983606513337,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
50.0,88.73140000000001,0.0380426076919011,86.958,0.3210856583530356,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
0.0,9.5696,2.17101557801873,9.564000000000002,2.1213495704385923,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
1.0,69.63000000000001,0.282691351123447,80.50699999999999,0.4470805296588075,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
2.0,81.43400000000001,0.0942549733435845,82.42,0.3425200724045234,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
3.0,82.92960000000001,0.0942244129724355,83.41799999999999,0.293795847485971,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
4.0,83.8418,0.1047337576906334,84.014,0.374918657844603,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
5.0,84.40460000000002,0.0458785352861228,84.322,0.3506508234697283,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
6.0,84.80499999999999,0.0657403985384941,84.771,0.3149428519588913,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
7.0,85.18119999999999,0.0850938305636797,84.95599999999999,0.3540395458137413,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
8.0,85.49879999999999,0.0895017318268233,85.253,0.2731318362988827,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
9.0,85.76240000000001,0.0828289804355928,85.424,0.3118076330047091,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
10.0,86.0048,0.0870641143066425,85.52700000000002,0.3117065928080437,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
11.0,86.24199999999999,0.0922171350671866,85.709,0.3073906309567656,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
12.0,86.43039999999999,0.0619858048265882,85.842,0.2764344406907351,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
13.0,86.54799999999999,0.0780051280365568,85.86500000000001,0.282603963171077,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
14.0,86.7138,0.07115869588462,85.999,0.2434522540458406,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
15.0,86.8584,0.0595838904402849,86.07199999999999,0.2842463720085088,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
16.0,86.96400000000001,0.0662238627686422,86.172,0.3189294592852775,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
17.0,87.0976,0.053034328505223,86.274,0.2437703837630821,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
18.0,87.194,0.0698913442423294,86.24699999999999,0.2493611838277971,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
19.0,87.29100000000001,0.0573567781521925,86.297,0.3043369842789402,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
20.0,87.3904,0.0628827480315577,86.41599999999998,0.3596998748957241,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
21.0,87.4748,0.0576971403104205,86.372,0.2982884510000331,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
22.0,87.5572,0.0844000000000011,86.544,0.3089077532209244,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
23.0,87.62620000000001,0.0845668965967192,86.485,0.3067001793282806,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
24.0,87.71419999999998,0.0569663058307263,86.489,0.3097563558669967,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
25.0,87.775,0.0816149496109622,86.564,0.2509661331733828,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
26.0,87.82520000000001,0.0569856122192291,86.56,0.3050245891727439,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
27.0,87.8832,0.0696459618355583,86.602,0.2961013340057748,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
28.0,87.953,0.0545765517415673,86.69099999999999,0.2898430609830087,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
29.0,88.03359999999999,0.0724309326185972,86.682,0.2727929617860397,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
30.0,88.06479999999999,0.0562437552089131,86.673,0.2951965446952274,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
31.0,88.151,0.0591286732474176,86.657,0.2404183853202572,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
32.0,88.17300000000002,0.0553190744680337,86.687,0.1995018796903947,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
33.0,88.19819999999999,0.0874640497575993,86.77099999999999,0.2631520473034541,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
34.0,88.2876,0.0844691659719659,86.726,0.3018012591093689,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
35.0,88.32,0.0577858114072998,86.71,0.2892403844555606,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
36.0,88.3568,0.0850515138019332,86.78,0.2648773300982923,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
37.0,88.43299999999999,0.0585029913765099,86.83099999999999,0.3043172686523044,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
38.0,88.4638,0.0716572396900666,86.776,0.2907645095261812,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
39.0,88.49440000000001,0.0755078803834417,86.826,0.3029587430657837,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
40.0,88.55879999999999,0.0652453829784141,86.81,0.2421569738826429,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
41.0,88.5588,0.0695194936690414,86.905,0.2699722207931788,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
42.0,88.622,0.0503269311601652,86.853,0.2926790050550237,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
43.0,88.6504,0.0432740106761536,86.81800000000001,0.2708062037694118,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
44.0,88.6738,0.0721689684005527,86.85900000000001,0.3012457468579451,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
45.0,88.7188,0.0850279953897564,86.871,0.2423819300195452,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
46.0,88.7672,0.0577248646598681,86.942,0.3277132893246763,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
47.0,88.78999999999999,0.0696218356552022,86.975,0.2835224858807507,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
48.0,88.814,0.0859906971712634,86.949,0.3084623153644538,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
49.0,88.8402,0.0788641870559749,86.929,0.2651584431995313,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
50.0,88.8972,0.0678008849499771,86.877,0.293668180094474,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
0.0,10.4012,0.928613245651816,10.461,0.9500889432047928,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
1.0,59.0554,0.677854291127525,80.053,0.3489140295258992,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
2.0,81.229,0.14023480309823,82.31700000000001,0.3434545093604114,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
3.0,82.86460000000001,0.0906335478727378,83.34200000000001,0.3392285365354767,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
4.0,83.7404,0.0677572136381048,83.921,0.4093519268306926,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
5.0,84.4002,0.0696071835373335,84.301,0.3919808668800019,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
6.0,84.8266,0.0931581451081954,84.74699999999999,0.2495616156383031,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
7.0,85.1784,0.0770495944181396,85.02000000000001,0.2558515194404757,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
8.0,85.508,0.0694089331426436,85.10999999999999,0.2410394158638794,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
9.0,85.7484,0.0591526837937227,85.38699999999999,0.2787489910295611,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
10.0,85.98659999999998,0.0538148678340882,85.501,0.3043829824415282,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
11.0,86.2356,0.0499743934430439,85.699,0.3334501461987981,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
12.0,86.3754,0.0327664462522262,85.78799999999998,0.2900965356566696,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
13.0,86.53960000000001,0.0734999319727579,85.801,0.3713340813876373,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
14.0,86.6742,0.0684365399476042,85.925,0.2952710619075278,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
15.0,86.82520000000001,0.0442104060148753,85.97099999999999,0.2976390431378253,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
16.0,86.9314,0.058937594114454,86.08200000000001,0.2980536864392064,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
17.0,87.0598,0.0580375740361406,86.139,0.2981090404533192,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
18.0,87.18220000000001,0.0553494354081398,86.19200000000001,0.3103159680068026,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
19.0,87.2998,0.0378993403636539,86.26,0.2360084744241198,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
20.0,87.38579999999999,0.0450994456728684,86.356,0.2802927041505023,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
21.0,87.47080000000001,0.0596603721074568,86.35399999999998,0.2973953597485989,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
22.0,87.5468,0.0387628688308819,86.427,0.2468623098004215,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
23.0,87.6372,0.0622266823798237,86.485,0.2958462438497407,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
24.0,87.703,0.0631331925376833,86.512,0.3370697257245158,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
25.0,87.785,0.0514217852665567,86.52900000000001,0.2456196246231148,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
26.0,87.8452,0.0715385210917845,86.51,0.3375499962968441,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
27.0,87.9224,0.0754760889288789,86.599,0.3552027589982937,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
28.0,87.95759999999999,0.0692462273340558,86.66,0.3008986540348761,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
29.0,88.01339999999999,0.0833069024751248,86.617,0.2835507009337129,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
30.0,88.0836,0.0680811280752605,86.664,0.2366093827387228,False,0,cp+r,fmnist,100,258,bnn-fmnist-localloss,1035_1035_1035_1035_1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
