step,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,lr,seed,layers,input_dim,n_runs,project,device,num_classes,save_results,dataset
17,0.7455900013446808,0.1056078714284735,0.6932233452796936,0.0917181697958523,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
18,0.7524199992418289,0.1067028954127276,0.6943134903907776,0.0907123321858615,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
19,0.758129996061325,0.1067228926519686,0.695668825507164,0.0906504048799986,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
20,0.7633199870586396,0.1066927154924228,0.6959045380353928,0.0900345660561862,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
21,0.7672600030899048,0.1068478218809569,0.6953741818666458,0.0889287766811752,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
22,0.7707600116729736,0.1075802328088173,0.6942545682191849,0.0888712229812172,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
23,0.7744800031185151,0.1083618882997109,0.6938126087188721,0.088683941188064,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
24,0.7839599967002868,0.107923085219439,0.7007365912199021,0.0878812726937054,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
25,0.7894800007343292,0.1084961105512014,0.6997642904520035,0.0865603913799025,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
26,0.7950999975204468,0.1082299910288165,0.7103123217821121,0.0842996020675257,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
27,0.8080599963665008,0.103197900812438,0.71096051633358,0.0835323260250555,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
28,0.81182000041008,0.1034543800664936,0.7093400210142136,0.082560302101643,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
29,0.8191200017929077,0.1048578956596404,0.7153506189584732,0.084079111359326,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
30,0.8254500031471252,0.1065420230638932,0.7155274122953414,0.0836786585114299,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
31,0.8297900021076202,0.1070864349701129,0.7155274003744125,0.0828956689961466,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
32,0.8388300001621246,0.1097692502258903,0.7223924577236176,0.0863546408751957,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
33,0.8438300013542175,0.1110955379387174,0.723276361823082,0.0861361001303792,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
34,0.8476999938488007,0.1117777016159263,0.7229228079319,0.0857638613606469,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
35,0.8512799918651581,0.1127148448433347,0.7228344112634659,0.0856621568557511,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
36,0.8551100134849549,0.1132383937037739,0.7228933453559876,0.085481802809852,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
37,0.8586199939250946,0.1136110489496937,0.722981721162796,0.0849154334750082,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
38,0.8618799984455109,0.1141464606433773,0.722893339395523,0.0849433915345332,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
39,0.8647799968719483,0.1146888527807406,0.7228049457073211,0.0847294645828875,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
40,0.8676999986171723,0.1150981747396789,0.7225103080272675,0.084377209766502,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
41,0.8701799929141998,0.1158855853996117,0.7220388889312744,0.0845630570523863,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
42,0.8725100040435791,0.1163067975831388,0.7225987017154694,0.0842460774413647,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
43,0.8762600064277649,0.1165249101258528,0.7236888587474823,0.0831658972090614,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
44,0.8816799938678741,0.1173733762450777,0.7254566848278046,0.083068344182661,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
45,0.8852999866008758,0.1177913698477613,0.7258691847324371,0.0828608946317253,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
46,0.8884199976921081,0.1180544945696753,0.7258102595806122,0.0826265067174586,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
47,0.8940400063991547,0.1175737700166548,0.7323512077331543,0.0817124304390094,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
48,0.9067600011825562,0.1179270358190964,0.7405715972185135,0.0835302791620671,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
49,0.9114299952983856,0.1187432270126824,0.7406010657548905,0.0837098803412484,0.01,42,5_5,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
0,0.3464100033044815,0.03121638849252,0.5565409630537033,0.0622478638614783,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
1,0.6907600045204163,0.0403526396372048,0.7833824396133423,0.0181625887911227,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
2,0.831330007314682,0.0109334295481809,0.847466117143631,0.0089096041751802,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
3,0.8675200045108795,0.0052861592143194,0.8669711232185364,0.0063141191523368,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
4,0.8847499966621399,0.0041166112236547,0.8774896740913392,0.0059174513736594,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
5,0.8974100053310394,0.0037535201994675,0.883647620677948,0.0048956983048187,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
6,0.9070500016212464,0.0033770589917218,0.8878019988536835,0.0052604172355066,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
7,0.9151300013065338,0.0031164282396815,0.8903358817100525,0.0054341197183445,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
8,0.9226499915122984,0.0030503249930333,0.8928697824478149,0.0053526780298484,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
9,0.9288399934768676,0.0027825150221955,0.8947554528713226,0.0057538048712788,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
10,0.9347200036048888,0.0025091115249586,0.896405428647995,0.0059458457317567,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
11,0.9399200081825256,0.0024555233743385,0.8972893357276917,0.0059121586534596,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
12,0.9452699959278108,0.0023958575316417,0.898408955335617,0.0066261303935721,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
13,0.9500000059604644,0.0020803857016374,0.8988214492797851,0.0063496948483065,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
14,0.954970008134842,0.0020159598147633,0.8994991183280945,0.0061401271675481,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
15,0.9597400009632112,0.0022046297948216,0.8997348308563232,0.0063985200228724,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
16,0.964029997587204,0.00225921858749,0.9004124820232391,0.0061859819533006,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
17,0.967870008945465,0.0020635124460456,0.9002946317195892,0.0059764220942571,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
18,0.9719899952411652,0.0021865233561547,0.9002357065677643,0.0059018796230096,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
19,0.9754000008106232,0.0018390310560748,0.9001178503036499,0.0057102026050123,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
20,0.9785900056362152,0.0017546838283304,0.8999116063117981,0.005542079026752,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
21,0.9816899955272674,0.0017483900432774,0.8996758937835694,0.0054348532009453,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
22,0.9844299972057342,0.0014443427818795,0.8997642874717713,0.005516567125055,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
23,0.9871700048446655,0.0011696627983042,0.8998821377754211,0.0055134288682808,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
24,0.9892999947071076,0.0012617449242899,0.900029456615448,0.0051944076438866,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
25,0.9909900069236756,0.0011674451469665,0.900029456615448,0.00512204137089,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
26,0.9926099896430968,0.0009512651541485,0.8996169745922089,0.0049479017045965,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
27,0.9939699947834016,0.0007668828664601,0.8996169686317443,0.0050089321549145,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
28,0.9952900052070618,0.0006315855466983,0.899528580904007,0.0048646401749911,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
29,0.9961399853229522,0.0005902592261694,0.8991750061511994,0.0048499957782512,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
30,0.99682999253273,0.0005848912579834,0.8989687561988831,0.0048025861108404,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
31,0.9975200057029724,0.0005095028681961,0.8987919807434082,0.0046404247988079,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
32,0.9979699969291688,0.0004817643830134,0.8985857367515564,0.0045316839495189,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
33,0.9983199954032898,0.0003682350890385,0.8982911050319672,0.0042996944806843,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
34,0.998690003156662,0.0002736820248585,0.8983500242233277,0.0043959297145025,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
35,0.9989700078964232,0.000241047267962,0.8982910990715027,0.0042611450791213,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
36,0.999150002002716,0.0002061634697265,0.8982027113437653,0.00412965244225,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
37,0.9994199991226196,0.0001886755515902,0.8980259299278259,0.004186440142719,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
38,0.9995500028133392,0.000210949917394,0.8978786170482635,0.0041463323642414,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
39,0.9997099995613098,0.0001445725230206,0.8979080796241761,0.0042005140291202,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
40,0.9997700035572052,0.0001187385295469,0.897849154472351,0.0042063036451447,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
41,0.9998100101947784,9.433209016873618e-05,0.8978491425514221,0.0042860282545577,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
42,0.9998700022697448,8.998976935271335e-05,0.8975250422954559,0.0043218460650418,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
43,0.9999100029468536,8.305634436628471e-05,0.8975250422954559,0.0042160997350253,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
44,0.999949997663498,6.707984392922506e-05,0.8973482608795166,0.004227201807763,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
45,0.99996999502182,4.583336124501169e-05,0.8974366605281829,0.0041677362179188,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
46,0.99996999502182,4.583336124501169e-05,0.8972598791122437,0.0041018117790844,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
47,0.99996999502182,4.583336124501169e-05,0.8972009479999542,0.0040257554898425,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
48,0.9999799966812134,4.000663757324219e-05,0.8972009420394897,0.0040729296071107,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
49,0.9999799966812134,4.000663757324219e-05,0.896994698047638,0.003981860660945,0.01,42,81_81,2304,10,mlp-bimagenettetl-sgd,0,10,True,bimagenettetl
