step,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,log,thetam,algo_perc,dataset,bs,rob,project,layers,input_dim,same_random_classifier,rm_pixel,binarize_dataset,save_results,epochs,seed,train_dim,n_runs,device,algo_layer,thermometer_bits,freeze_last,k,grouping_factor,epoch_interval_switch,prob_reinforcement,prob_update,val_dim,rescale,freeze_first
32.0,92.21575,0.0603640000331309,83.064,0.2907988995852643,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
33.0,92.389,0.0681560708961404,83.07099999999998,0.2571555949226085,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
34.0,92.60125,0.0647422775317656,83.02100000000002,0.2530790390372153,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
35.0,92.778,0.0542194614506635,83.13600000000001,0.2607757657452058,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
36.0,92.95,0.0572494541458703,83.079,0.2848666354629817,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
37.0,93.1255,0.107934007615765,83.102,0.2629752840097349,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
38.0,93.317,0.079300063051677,83.057,0.231734762174346,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
39.0,93.44025,0.100706566320176,83.15,0.3272919186292259,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
40.0,93.59075,0.060797306683766,83.21300000000001,0.2586522762320085,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
41.0,93.773,0.0731932373925372,83.212,0.2335722586267456,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
42.0,93.91375,0.0716349251413038,83.12800000000001,0.328901200970748,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
43.0,94.02625,0.0897026337405971,83.16199999999999,0.2347253714450155,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
44.0,94.163,0.0920312446943947,83.08700000000002,0.2907593506664934,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
45.0,94.31675,0.103429021555847,83.189,0.2555171227139208,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
46.0,94.45675,0.0901183249955284,83.173,0.2777786888873938,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
47.0,94.57875,0.071065550726074,83.154,0.2230784615331582,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
48.0,94.716,0.0883826906130376,83.21,0.2645751311064597,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
49.0,94.841,0.1091111818284449,83.112,0.2680223871246567,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
50.0,94.9555,0.0881178188563458,83.07000000000001,0.2468602843715456,False,0,cp+r,cifar10tl,100,131,bnn-cifar10tl-localloss,525_525,,False,False,True,True,50,42,,10,0,one,0,True,1,105,0,0.5,1,10000,False,False
0.0,9.767500000000002,1.1766833686255618,9.717,1.2709763963189875,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
1.0,65.43775000000001,0.772180718808751,74.283,0.3569607821596089,False,0,cp+r,cifar10tl,100,258,bnn-cifar10tl-localloss,1035,,False,False,True,True,50,42,,10,0,one,0,True,1,115,0,0.5,1,10000,False,False
